feature,corr_with_label,abs_corr_with_label,mutual_info,f_classif,p_value_f_classif,score_combined
word_tfidf_71,-0.10377572730670395,0.10377572730670395,0.005240860446911855,4.866329967007839,0.027893695741936904,0.10030729066569104
lex_ugc_density,-0.23767536161862166,0.23767536161862166,0.014993797829786049,26.762652059874192,3.4799146000853035e-07,0.10002406769283399
word_tfidf_38,-0.08815505449103944,0.08815505449103944,0.0,3.5009844417650835,0.06198540937846893,0.0998112056890554
lsa_21,-0.09475055099807406,0.09475055099807406,0.0,4.0493710149391795,0.04478715559637713,0.09876042002954573
lsa_20,-0.10849666503001634,0.10849666503001634,0.0,5.3245503508290986,0.02148302884880118,0.09860654968282938
book_大主宰,0.061698467349173655,0.061698467349173655,0.0,1.7080975066069541,0.19190433471462967,0.09633400873091208
char_tfidf_36,-0.0724253440084762,0.0724253440084762,0.007877431738139151,2.3570712666777567,0.12542361670017815,0.0909850987921747
char_tfidf_24,-0.2678648913286747,0.2678648913286747,0.061729757373420124,34.55213626346241,8.125610546530054e-09,0.08973801286349468
char_tfidf_93,-0.16796129447211913,0.16796129447211913,0.0016662168013334977,12.97639236792038,0.0003508431265442071,0.08824586291531604
book_斗破,0.22362252231566065,0.22362252231566065,0.008562154750719309,23.529798941693294,1.7013015721444588e-06,0.08799231856182244
word_tfidf_65,-0.024183262923069982,0.024183262923069982,0.0027120457724318925,0.2615720771579344,0.6092947071727677,0.0862222231116571
char_tfidf_69,0.07186454063162229,0.07186454063162229,0.0038387381421443045,2.320521314124346,0.1283843544450627,0.08097880763493409
word_tfidf_60,-0.04009753343800703,0.04009753343800703,0.0,0.7198494306399468,0.39664740767660234,0.07942998013257498
char_tfidf_89,0.04455711723808115,0.04455711723808115,0.013253691013418667,0.8892108863696488,0.34620060884694515,0.07497425924529061
char_tfidf_29,-0.022536863117913544,0.022536863117913544,0.024121710759319015,0.22715123146762892,0.6338771325994913,0.07276227746185016
char_tfidf_1,0.12852576834154336,0.12852576834154336,0.022180302669690066,7.507959315500821,0.006388597211229686,0.07150497844380542
lsa_26,-0.026921770177064895,0.026921770177064895,0.002549053953527558,0.3242124073544475,0.5693730824658556,0.07091829872089149
lsa_17,0.06852506013635457,0.06852506013635457,0.0,2.108873290698913,0.14714864265685057,0.06921198836911423
word_tfidf_93,-0.0192709181635681,0.0192709181635681,0.00011687879283761582,0.16606329487087182,0.683829535362722,0.06905958687952075
word_tfidf_39,-0.1322636896876842,0.1322636896876842,0.01209963084656418,7.958907177625809,0.0049982379394662105,0.06881020279050405
char_tfidf_50,0.0023841622300156953,0.0023841622300156953,0.0,0.0025408650468195884,0.9598205790688246,0.06812252841185198
char_tfidf_71,-0.01804173812344276,0.01804173812344276,0.04079384064128755,0.1455478050266084,0.7030081484841229,0.06341219549822213
